2101,58,5375,405,36,1138,19.6,2.8,424,7.3,0.5,34,9,33.5,778,2,2,6866,1,13,505,247,51.1111111111,
2368,35,2170,122,134,467,13.3,3.8,157,6.7,4.8,23,1,20.3,288,6,4,2775,0,4,167,113,51.1111111111,
321,313,31000,1729,1652,5598,17.9,3.2,3774,10.9,3.6,204,22,27.4,2861,74,36,45999,2,8,1579,1221,51.1111111111,
2380,76,7309,591,191,1528,20.1,2.6,1571,17.7,1.6,57,14,26.8,1181,12,5,12094,0,1,539,638,51.1111111111,
2381,72,7260,533,230,1496,20.8,2.8,1523,17.3,1.9,50,13,29.9,1167,14,7,11816,0,1,534,629,51.1111111111,
2382,72,7234,533,230,1493,20.7,2.8,1521,17.4,2.0,50,13,29.9,1163,14,7,11788,0,1,530,629,51.1111111111,
2383,31,2787,178,68,530,17.1,2.8,306,9.9,1.8,30,11,17.7,359,4,3,3769,0,5,201,148,51.1111111111,
2384,31,2787,178,68,530,17.1,2.8,306,9.9,1.8,30,11,17.7,359,4,3,3769,0,5,201,148,51.1111111111,
2392,159,14832,1153,826,3764,23.7,3.2,1689,10.2,4.0,119,15,31.6,1644,47,21,20472,3,21,1103,464,51.1111111111,
2394,132,11911,942,939,2947,22.3,3.1,1493,11.1,5.7,98,14,30.1,1510,50,16,16617,2,19,997,431,51.1111111111,
2396,159,14739,1149,826,3727,23.4,3.2,1687,10.3,4.1,119,15,31.3,1645,47,21,20371,3,21,1106,462,51.1111111111,
2398,44,4130,202,76,838,19.0,4.1,142,3.3,1.5,31,1,27.0,762,4,4,4968,0,8,506,245,51.1111111111,
2399,44,4136,202,76,837,19.0,4.1,143,3.3,1.5,31,1,27.0,762,4,4,4974,0,8,505,246,51.1111111111,
2400,50,4231,206,76,846,16.9,4.0,138,3.2,1.5,33,1,25.6,767,4,4,5083,0,8,507,249,51.1111111111,
374,278,18679,1551,2616,3499,12.6,2.3,715,3.7,11.1,245,26,14.3,2221,159,69,23554,1,33,1461,714,51.1111111111,
375,266,17806,1496,2563,3373,12.7,2.3,747,4.0,11.3,237,25,14.2,2128,151,66,22725,2,32,1396,686,51.1111111111,
379,267,17843,1501,2611,3403,12.7,2.3,763,4.1,11.4,241,24,14.1,2117,158,68,22808,2,31,1391,681,51.1111111111,
380,128,5476,504,42,1118,8.7,2.2,257,4.5,0.6,94,4,11.9,853,2,2,7256,0,1,356,491,53.3333333333,
389,57,5016,322,222,1046,18.4,3.2,65,1.3,3.7,31,5,33.7,1907,12,9,6015,0,10,1459,431,51.1111111111,
390,59,5195,328,222,1079,18.3,3.3,84,1.6,3.6,32,5,33.7,1943,12,9,6247,0,12,1488,436,51.1111111111,
391,57,5002,321,222,1043,18.3,3.2,65,1.3,3.7,31,5,33.6,1909,12,9,6003,0,11,1460,431,51.1111111111,
395,27,2027,160,0,419,15.5,2.6,205,9.2,0.0,21,3,20.0,177,0,0,2748,0,9,102,66,51.1111111111,
399,62,8368,466,86,1421,22.9,3.0,724,8.0,0.8,53,10,26.8,2503,6,2,11397,1,4,2084,366,51.1111111111,
